corp_code,corp_name,stock_code
346966,에코솔루션,52510
1418543,케이비제20호기업인수목적,342550
148948,조비,1550
1405390,핌스,347770
553025,데이터스트림즈,199150
124151,부산주공,5030
157070,한국단자공업,25540
1014718,제노코,361390
343127,자유투어,46840
870861,와이엠씨,155650
1354740,브이씨,365900
231354,파워넷,37030
1032486,두산밥캣,241560
1535150,SK리츠,395400
407285,아이컴포넌트,59100
239596,쎄니트,37760
133089,성원,15200
117577,오리온홀딩스,1800
1504804,유안타제7호기업인수목적,367460
577335,대성하이텍,129920
153755,태양금속공업,4100
132804,성신양회,4980
1222432,에스제이그룹,306040
1437186,ESR켄달스퀘어리츠,365550
174208,진성티이씨,36890
659976,영화테크,265560
1160512,헝셩그룹,900270
1020269,탈로스,434190
785475,원익피앤이,131390
143262,우진아이엔에스,10400
114093,덕성,4830
181299,상아프론테크,89980
1364747,가온칩스,399720
347442,모보,51810
654272,램테크놀러지,171010
990165,아세아시멘트,183190
809517,아이엠텍,226350
165680,호텔신라,8770
327819,선익시스템,171090
257732,한국정밀기계,101680
176516,금화피에스시,36190
684714,풍산,103140
126371,삼성전기,9150
1686755,파인엠텍,441270
593032,LF,93050
133511,SG세계물산,4060
414601,유니퀘스트,77500
416654,유엔젤,72130
102140,경인전자,9140
171867,에스씨디,42110
287788,정상제이엘에스,40420
1047840,미스터블루,207760
1419135,이노진,344860
587457,갤럭시아머니트리,94480
124276,부스타,8470
155151,피에이치에이,43370
143527,경동인베스트,12320
611286,블루탑,191600
138446,아가방컴퍼니,13990
269612,파워로직스,47310
350482,성우테크론,45300
256715,국순당,43650
127936,삼일기업공사,2290
154055,태원물산,1420
447928,네오티스,85910
144164,SK가스,18670
159564,한국주강,25890
759294,와이솔,122990
112165,디아이씨,92200
445799,서원인텍,93920
1478712,대덕전자,353200
143314,에이엔피,15260
138701,아세아,2030
364306,성우전자,81580
244783,한네트,52600
1396931,유엑스엔,337840
152783,코메론,49430
167280,폴루스바이오팜,7630
105299,금강공업,14280
623661,원익머트리얼즈,104830
159102,DB손해보험,5830
1076550,주노콜렉션,221670
226866,인탑스,49070
122898,벽산,7210
1101041,패션플랫폼,225590
1327092,라닉스,317120
365758,아이앤씨,52860
808022,메지온,140410
626710,한국월드와이드베트남부동산개발특별자산1호투자회사,96300
939331,한국콜마,161890
296005,우리로,46970
1077577,우리산업,215360
231372,롯데관광개발,32350
221728,하츠,66130
761952,아나패스,123860
129271,삼화전기,9470
164812,현대코퍼레이션,11760
188797,포메탈,119500
1416457,하나금융15호기업인수목적,341160
1069736,한독크린텍,256150
1070857,켐온,217600
540340,코리아센터,290510
1116380,씨앤에스링크,245450
374020,이엘피,63760
1139965,스튜디오미르,408900
188089,한섬,20000
106368,금호석유화학,11780
264228,위즈코프,38620
149026,CS홀딩스,590
256380,유아이엘,49520
167004,흥구석유,24060
1199189,이랜시스,264850
302120,피앤텔,54340
112721,대창스틸,140520
123781,부국철강,26940
604815,에스디시스템,121890
155498,풍림산업,1310
261285,한국가스공사,36460
1291317,더블유씨피,393890
961774,유티아이,179900
154718,비츠로셀,82920
350020,파인디앤씨,49120
117382,디와이홀딩스,4510
125646,삼목에스폼,18310
131692,서흥,8490
422284,메가스터디,72870
107677,비비안,2070
234227,유진로봇,56080
527464,에이치시티,72990
249982,솔본,35610
110608,DSR,155660
1059605,디와이파워,210540
131328,두함지개발,16140
540429,휴림로봇,90710
398808,디지털대성,68930
124577,엠소닉,8120
1344752,케어룸의료산업,327970
252001,해원에스티,58480
265005,옴니시스템,57540
626011,아이텍,119830
348034,액토즈소프트,52790
832700,에이펙스인텍,207490
761059,펌텍코리아,251970
622787,바이오노트,377740
136402,신송홀딩스,6880
1436336,이베스트기업인수목적5호,349720
133335,성창기업지주,180
123648,심팩인더스트리,5350
131054,유진증권,1200
185356,제룡전기,33100
112679,대창단조,15230
1113949,퓨전,195440
359076,브리지텍,64480
439965,나노신소재,121600
1487446,씨엔알리서치,359090
160205,한국내화,10040
628860,네오위즈,95660
576789,디젠스,113810
360674,코위버,56360
133557,PN풍년,24940
268011,일레덱스홀딩스,33550
129280,삼화전자공업,11230
141608,오리엔탈정공,14940
130046,다함이텍,9280
404288,아진엑스텍,59120
135467,승일,49830
260383,대한유화,6650
1301252,티이엠씨,425040
579971,칩스앤미디어,94360
364847,이글루,67920
883980,아이디스,143160
604426,인터로조,119610
491053,진바이오텍,86060
1102095,쿠첸,225650
359580,아이디스홀딩스,54800
145109,유한양행,100
201131,아즈텍WB,32080
925189,신화콘텍,187270
132628,성문전자,14910
1119651,엘리비젼,276240
866062,엘티씨,170920
305297,코텍,52330
413523,한미글로벌,53690
185222,크린앤사이언스,45520
1115044,안지오랩,251280
142883,우신시스템,17370
1188749,지앤이헬스케어,299480
161781,아난티,25980
612188,에스티오,98660
980122,JB금융지주,175330
1505186,하이딥,365590
137012,에스앤더블류,103230
118275,디아이,3160
235183,에이치케이,44780
807397,코이즈,121850
352718,소리바다,53110
133876,세보엠이씨,11560
500254,GS,78930
113359,교보증권,30610
347062,현대바이오랜드,52260
264732,파인디지털,38950
879020,유니트론텍,142210
295547,디지아이,43360
186717,태양,53620
177816,대주전자재료,78600
351807,대원미디어,48910
669450,바이오프로테크,199290
298377,아이씨디,40910
1326224,원바이오젠,307280
109587,대륙제관,4780
161976,한세예스24홀딩스,16450
1196313,유에스티,263770
447502,바이오톡스텍,86040
261009,감성코퍼레이션,36620
1583953,티엘엔지니어링,413300
555740,툴코리아,110660
188715,현진소재,53660
435312,하이스틸,71090
916826,드림씨아이에스,223250
1187494,덴티스,261200
1388631,오션스톤,329020
246417,이오테크닉스,39030
555874,제주항공,89590
406727,세진티에스,67770
120021,LG,3550
201788,제낙스,65620
447982,에스지피엠,74000
432102,한국금융지주,71050
231664,우리기술투자,41190
115065,동남합성,23450
921916,석경에이티,357550
162832,한일단조,24740
266934,파루,43200
369657,리노공업,58470
351092,삼보모터스,53700
563518,비나텍,126340
170558,코웨이,21240
269940,하나투어,39130
360577,엑사이엔씨,54940
129989,코스모신소재,5070
204262,한글과컴퓨터,30520
238153,파세코,37070
258421,기산텔레콤,35460
1576102,미래에셋글로벌리츠,396690
1062867,디알텍,214680
806972,매직마이크로,127160
359623,우리산업홀딩스,72470
614089,에이원알폼,234070
240857,바이오스마트,38460
306162,상상인,38540
106641,기아,270
138260,SIMPAC,9160
485177,일진파워,94820
261355,레드캡투어,38390
164724,현대엘리베이터,17800
423177,텔레칩스,54450
1418260,폭스소프트,354230
231442,디지틀조선,33130
1013311,헥토이노베이션,214180
249247,YG PLUS,37270
1035368,티에프이,425420
961570,신도기연,290520
148364,하림지주,3380
1428249,케이프이에스제4호기업인수목적,347140
923899,참존글로벌,158310
997812,코미코,183300
695969,동운아나텍,94170
139764,에넥스,11090
537832,푸른기술,94940
334624,팍스넷,38160
128926,삼현철강,17480
612489,아이쓰리시스템,214430
140052,에이스침대,3800
367455,현우산업,92300
673301,전우정밀,120780
1345724,타임기술,318660
165361,휴코드홀딩스,36840
105606,금호에이치티,214330
133618,세기상사,2420
1142075,핑거,163730
201742,유라테크,48430
133812,세방,4360
666064,셀바스AI,108860
608839,에이루트,96690
1018802,엔솔바이오사이언스,140610
202839,한창산업,79170
367871,인바이오,352940
400060,이씨에스,67010
158112,한국수출포장공업,2200
1397620,루닛,328130
139083,아진산업,13310
163196,한일철강,2220
108135,녹십자홀딩스,5250
109718,사조대림,3960
994994,나노,187790
201733,TJ미디어,32540
1047451,셀바스헬스케어,208370
569646,영우디에스피,143540
423690,삼성출판사,68290
152260,카스,16920
398668,휴비츠,65510
340272,에스폴리텍,50760
152039,SG글로벌,1380
587466,KPX홀딩스,92230
1158553,켄코아에어로스페이스,274090
141413,영화금속,12280
993931,동양파일,228340
1128613,화승엔터프라이즈,241590
102760,두산건설,11160
796994,조선선재,120030
1514519,유진기업인수목적6호,373340
353878,다스코,58730
760971,크래프톤,259960
599489,청광건설,140290
819073,인크로스,216050
122579,BYC,1460
1343735,데이드림엔터테인먼트,348840
1367586,제이아이테크,417500
1165739,잉글우드랩,950140
156354,지엠비코리아,13870
551920,네오팜,92730
1488320,필에너지,378340
1712616,엔에이치스팩29호,451700
1591606,아이비케이에스제17호기업인수목적,405350
108612,DS단석,17860
1791321,하나30호스팩,469880
1528530,삼성기업인수목적4호,377630
149293,신한은행,10
1676989,케이비제23호기업인수목적,440200
1305869,세니젠,188260
1785551,KB제27호스팩,464680
561723,쏘닉스,88280
112819,데코앤에프,17680
1447217,에이치엠씨아이비제4호기업인수목적,353070
138279,S-Oil,10950
160418,한국무브넥스,10100
1568875,하나금융19호기업인수목적,388220
1146220,팸텍,271830
145552,이수화학,5950
167031,흥국,10240
449379,도이치모터스,67990
116949,DN오토모티브,7340
239514,삼진엘앤디,54090
1163050,다이오진,271850
206084,세아메탈,33020
1082418,SAMG엔터,419530
302236,태양3C,52960
1328639,윙입푸드,900340
191287,대동금속,20400
1144028,씨티케이,260930
176914,다우기술,23590
1580178,대신밸런스제11호기업인수목적,397500
1504910,유안타제8호기업인수목적,367480
495633,율촌,146060
117258,한화갤러리아타임월드,27390
121686,엠케이전자,33160
160232,KSS해운,44450
409371,인베니아,79950
525882,크레버스,96240
1516368,산돌,419120
508344,SK디앤디,210980
892526,디케이앤디,263020
410997,누리플랜,69140
1305249,스톤브릿지벤처스,330730
494218,엘엠에스,73110
111722,미래에셋증권,6800
1136348,나무기술,242040
244419,디에스티,33430
536888,케이알엠,93640
140362,제이에스전선,5560
1447244,에이치엠씨아이비제5호기업인수목적,353060
1567520,대신밸런스제10호기업인수목적,387310
128227,삼정펄프,9770
1080252,넥스틴,348210
1416572,세림B&G,340440
352000,하우리,49130
1775952,한국제13호스팩,464440
670085,엘아이에스,138690
1402995,케이엔에스,432470
158316,NICE,34310
583424,아모레퍼시픽,90430
1535257,엔에이치기업인수목적19호,380440
1494154,지니너스,389030
1021639,나라셀라,405920
173661,에스지신성건설,1970
103547,우진비앤지,18620
113997,롯데에너지머티리얼즈,20150
173032,동화기업,25900
480455,STX엔진,77970
228350,신화인터텍,56700
520610,씨큐브,101240
133751,세명전기,17510
137234,모베이스전자,12860
255433,라온시큐어,42510
389970,다날,64260
812362,디에스앤엘,141020
361594,DMS,68790
363592,한컴위드,54920
1116344,이비테크,208850
106313,금호건설,2990
390365,토비스,51360
1309421,제이엔비,452160
365934,코세스,89890
828789,대성산업,128820
1112700,에스엘에스바이오,246250
125576,체시스,33250
1203376,유비쿼스,264450
1365384,이성씨엔아이,379390
1591262,디비금융제10호기업인수목적,404950
855163,미원화학,134380
584362,케이엑스넥스지,81970
1023822,메디젠휴먼케어,236340
372688,티사이언티픽,57680
1363818,롯데리츠,330590
965512,라온텍,418420
441304,가온그룹,78890
619507,와이씨켐,112290
1497124,캡스톤파트너스,452300
269852,폴라리스오피스,41020
135917,한화손해보험,370
472890,동국알앤에스,75970
1576713,엔에이치기업인수목적22호,396770
456218,모두투어,80160
1089855,맘스터치앤컴퍼니,220630
127255,삼영,3720
531917,톱텍,108230
1450105,미래에셋대우기업인수목적5호,353490
1134216,트루엔,417790
1631658,대신밸런스제12호기업인수목적,426670
614593,넥스트아이,137940
910947,바다로19호선박투자회사,155900
800084,씨엑스아이,900120
1505469,디비금융제9호기업인수목적,367360
114552,도화엔지니어링,2150
116301,NI스틸,8260
163318,모헨즈,6920
121570,문배철강,8420
142865,WISCOM,24070
490151,파트론,91700
958451,한선엔지니어링,452280
138747,아세아텍,50860
483735,해성옵틱스,76610
359474,제이웨이,58420
231105,동성화인텍,33500
1030503,우진엔텍,457550
1792825,대신밸런스제17호스팩,471050
1350869,우리금융지주,316140
1493535,모비데이즈,363260
180795,인팩,23810
646732,진양홀딩스,100250
1335578,애니플러스,310200
564562,엠씨넥스,97520
1622720,KB스타리츠,432320
1526949,하이제6호기업인수목적,377400
907013,한국ANKOR유전,152550
105040,뉴인텍,12340
152437,케이프,64820
303192,디에이피,66900
353762,키이스트,54780
173999,유성티엔에스,24800
862312,포스뱅크,105760
578130,아퓨어스,149300
356389,프럼파스트,35200
657756,무송지오씨,135160
418379,자연과환경,43910
1596665,한국제10호기업인수목적,409570
309460,HB인베스트먼트,440290
652007,메카로,241770
769158,케이엔제이,272110
757816,모다,149940
102113,경인양행,12610
145598,이연제약,102460
454399,이상네트웍스,80010
542074,나노캠텍,91970
1476219,코스텍시스,355150
1043853,베노티앤알,206400
409672,티비에이치글로벌,84870
425254,나우코스,257990
664048,우리넷,115440
1652970,하나금융23호기업인수목적,427950
1158632,진코스텍,250030
138057,써니전자,4770
605328,씨앤지하이테크,264660
372253,연우,115960
1797440,SK증권제11호스팩,472230
468374,원익QnC,74600
689418,지유온,111820
260569,유니셈,36200
1669226,한화리츠,451800
159971,KC그린홀딩스,9440
1495180,파로스아이바이오,388870
1357446,퓨런티어,370090
1787072,유진스팩10호,468760
1791561,하나31호스팩,469900
367710,동인기연,111380
117744,메리츠화재해상보험,60
611912,아모그린텍,125210
876209,미래엔에듀파트너,208890
1717170,상상인제4호스팩,452670
1293953,싸이버원,356890
692254,아이패밀리에스씨,114840
351995,지에스이,53050
957373,펨트론,168360
126201,삼성공조,6660
760999,상신전자,263810
271501,코아시아,45970
111014,애큐온저축은행,7640
604028,피코그램,376180
1685251,컨텍,451760
642897,브레인즈컴퍼니,99390
1632851,아이비케이에스제19호기업인수목적,426550
618401,크루셜텍,114120
533191,비보존 제약,82800
913689,세경하이테크,148150
1080687,아우딘퓨쳐스,227610
1237434,플리토,300080
266961,NAVER,35420
1188378,시스웍,269620
890388,지성이씨에스,138290
578538,티피씨글로벌,130740
1419384,하나금융16호기업인수목적,343510
531865,유니테크노,241690
122694,범양건영,2410
141556,오로라,39830
405719,아이크래프트,52460
602279,그린플러스,186230
624749,에스피시스템스,317830
990563,피엔아이컴퍼니,242350
1514528,신한제7호기업인수목적,366330
1264872,이노뎁,303530
858364,BNK금융지주,138930
161693,한샘,9240
147994,새로닉스,42600
230814,휴림에이텍,78590
124780,사조씨푸드,14710
139214,삼성화재해상보험,810
166500,화천기계,10660
990262,피노텍,150440
1135941,원익IPS,240810
173351,삼진,32750
1221947,비엔에프머티리얼즈,271780
296324,큐로홀딩스,51780
1515864,넥스트칩,396270
1513404,하나머스트7호기업인수목적,372290
1676642,사피엔반도체,452430
165103,푸드웰,5670
1387164,샤페론,378800
1524118,나노팀,417010
121932,미원상사,2840
362858,예스24,53280
535676,테크윙,89030
664288,스페이스솔루션,245030
886792,루켄테크놀러지스,162120
1110058,바이오인프라,199730
878696,에스케이바이오팜,326030
231901,LB인베스트먼트,309960
155735,피제이전자,6140
181943,에스제이엠홀딩스,25530
450339,에스에프씨,112240
595191,후성,93370
120216,KB손해보험,2550
136271,신성이엔지,11930
426828,케이웨더,68100
149239,조일알미늄,18470
1498974,큐리옥스바이오시스템즈,445680
1328170,노드메이슨,317860
1365038,자람테크놀로지,389020
1231786,엑스페릭스,317770
1505450,디비금융제8호기업인수목적,367340
612294,피엔티,137400
264547,KG이니시스,35600
104768,가온전선,500
1137903,디케이티,290550
1442115,소마젠,950200
167208,흥아해운,3280
1528141,LS머트리얼즈,417200
297961,케이맥,43290
1147487,뷰티스킨,406820
1705777,엔에이치기업인수목적28호,450410
150165,브이티,18290
390514,이루온,65440
165060,하이록코리아,13030
545716,롯데렌탈,89860
767460,PI첨단소재,178920
1047415,정다운,208140
1205514,큐라켐,456190
599595,BGF에코머티리얼즈,126600
1423837,모아데이타,288980
571298,덕우전자,263600
152729,광전자,17900
765569,기가비스,420770
693651,비덴트,121800
660459,나노씨엠에스,247660
1383229,저스템,417840
920379,티엘비,356860
149594,한국캐피탈,23760
607797,엄지하우스,224810
1187865,앙츠,267810
231707,비트컴퓨터,32850
360595,현대글로비스,86280
403632,현대퓨처넷,126560
1540815,스튜디오삼익,415380
364403,쏠리드,50890
208444,피에스케이홀딩스,31980
161860,한성기업,3680
1596656,메쎄이상,408920
554024,셀트리온헬스케어,91990
428251,현대백화점,69960
135962,신라교역,4970
1336461,뉴로메카,348340
378220,버킷스튜디오,66410
447609,비에이치,90460
106119,금양,1570
108940,대성홀딩스,16710
1583397,하나금융20호기업인수목적,400560
1792791,IBKS제24호스팩,469480
120906,에스아이리소스,65420
568188,마이크로컨텍솔,98120
140964,영원무역홀딩스,9970
311270,원텍,216280
1199550,HD현대에너지솔루션,322000
543107,오킨스전자,80580
164502,현대공업,170030
1190513,명진홀딩스,267060
1721809,현대그린푸드,453340
106669,세아베스틸지주,1430
156895,아주IB투자,27360
380429,CMG제약,58820
1430475,코람코라이프인프라리츠,357120
138695,뉴아세아,13340
1323032,케이카,381970
173078,명신산업,9900
601988,코난테크놀로지,402030
573579,평화산업,90080
634728,이크레더블,92130
861076,케이탑리츠,145270
910840,윈하이텍,192390
109781,대림제지,17650
361266,코원플레이,56000
1055317,비엔디생활건강,215050
1344202,뷰노,338220
776820,영원무역,111770
599285,서플러스글로벌,140070
550994,아이센스,99190
1566248,에코프로에이치엔,383310
117708,리드코프,12700
1546101,아이엠티,451220
407771,듀오백,73190
1475609,디앤디플랫폼리츠,377190
140779,영보화학,14440
1534522,삼성머스트기업인수목적5호,380320
105138,파라텍,33540
1187175,라이프사이언스테크놀로지,285770
922304,아셈스,136410
925587,위드텍,348350
872656,금양그린파워,282720
134565,이스타코,15020
125822,삼보산업,9620
228712,동우팜투테이블,88910
140858,와이엠,7530
1781847,교보15호스팩,465320
1226234,와이바이오로직스,338840
667373,현대힘스,460930
1186671,바이오시네틱스,281310
136624,신영와코루,5800
1259232,노바텍,285490
248974,하나제약,293480
413417,우리손에프앤지,73560
222213,피케이엘,39870
1816268,KB제29호스팩,478390
939942,포시에스,189690
498001,모베이스,101330
397243,티엔아이,66350
842585,네이블,153460
978075,머니무브,179720
1150515,대명에너지,389260
127954,CJ프레시웨이,51500
1442966,마스턴프리미어리츠,357430
1148909,휴럼,284420
393469,녹원씨엔아이,65560
442835,메타랩스,90370
341916,오스템임플란트,48260
350048,오성첨단소재,52420
337296,원포유,122830
409140,이원컴포텍,88290
450995,대모,317850
202060,구영테크,53270
161116,HL D&I,14790
1251489,라온피플,300120
838962,알서포트,131370
1011368,에이치브이엠,295310
103121,세븐코스프,17160
103325,고제,2540
114765,케이비아이동국실업,1620
1190568,에이피알,278470
625942,한솔아이원스,114810
106508,기린,6070
107923,남한제지,1950
110051,에스케이머티리얼즈,36490
264103,에이엠에스,44770
264839,아이비진,39060
132992,성우하이텍,15750
153339,태경산업,15890
365457,제이티,89790
660121,디에이테크놀로지,196490
1137383,카카오게임즈,293490
1284751,시지트로닉스,429270
1785700,IBKS제23호스팩,467930
1672114,한국제11호기업인수목적,436610
909835,차이커뮤니케이션,351870
117027,알루코,1780
159874,한국지주,9760
111829,대웅바이오,16890
115427,신동방CP,4660
116499,동신제약,6600
1212383,엔케이맥스,262760
1014055,에스트래픽,234300
1817081,SK이터닉스,475150
544577,브이엠,89970
1807729,하나33호스팩,475250
645089,NHN벅스,104200
120508,롯데푸드,2270
121251,네오퍼플,28090
127024,삼양엔텍,8720
503899,사조해표,79660
110875,대신정보통신,20180
1494118,노을,376930
132105,삼양제넥스,3940
132114,선진지주,14300
1018167,캐로스,260490
138376,쎄라텍,41550
139418,알루코,21570
1765265,동국제강,460860
149248,아세아페이퍼텍,9380
149840,중앙제지,5600
151252,에스와이,4530
1251577,휴네시온,290270
1815764,이베스트스팩6호,478110
163682,메리츠증권,8560
154392,에스트라,16570
409681,아스트,67390
1845701,교보16호스팩,482520
108490,엔피케이,48830
150828,진흥기업,2780
164779,SK하이닉스,660
260930,에스엠,41510
171636,한솔홀딩스,4150
306454,한국정보인증,53300
181712,SK,34730
632304,JW홀딩스,96760
198378,녹십자셀,31390
238199,로지시스,67730
259934,예림당,36000
159412,한국제지,2300
163044,한일약품공업,3040
164292,동원데어리푸드,3900
208301,성우몰드,53440
220446,예일바이오텍,54250
653112,미래자원엠엘,233190
414850,효성 ITX,94280
874195,코썬바이오,204990
1658266,하나금융24호기업인수목적,430230
945457,아이진,185490
1276594,신한알파리츠,293940
115931,디오,39840
604268,에이프로,262260
1169498,젬,248020
234449,제이엠피,54790
587925,모아라이프플러스,142760
351375,뉴보텍,60260
247939,씨모스,37600
1119387,이에스산업,241510
988364,SGA솔루션즈,184230
825223,화신정공,126640
148984,시알홀딩스,480
606293,나이스디앤비,130580
1798980,유안타제15호스팩,473050
652423,인바이오젠,101140
252658,코리언일랙트로닉스파워소스,46810
127167,삼영무역,2810
1138993,원바이오젠,278380
857480,사람인,143240
1468061,레뷰코퍼레이션,443250
101664,경보제약,214390
249034,드림라인,35430
983040,한진칼,180640
1510489,프레스티지바이오파마,950210
1203507,에스엠비나,299670
1232192,티디에스팜,464280
209780,케이씨,29460
1181515,엘앤씨바이오,290650
390860,대산F&B,65150
1233465,동국생명과학,303810
404941,한텍,98070
265324,CJ ENM,35760
1014657,비즈니스온커뮤니케이션,138580
1658831,오름테라퓨틱,475830
1307335,공구우먼,366030
352064,프리엠스,53160
173069,아진카인텍,11400
1063237,플럼라인생명과학,222670
136226,신성델타테크,65350
682992,우리벤처파트너스,298870
110547,링세오코리아,3050
562245,태웅로직스,124560
403793,바이브컴퍼니,301300
1113718,올릭스,226950
295370,제이앤케이인더스트리,39230
603348,케이아이엔엑스,93320
369107,우리바이오,82850
1667592,키움제7호기업인수목적,433530
1142260,에스엠씨지,460870
258102,지엔코,65060
111689,아진전자부품,9320
797364,KC코트렐,119650
130408,서산,79650
1142400,이루다,164060
364795,레드로버,60300
129235,삼화왕관,4450
1641600,에이럭스,475580
471068,덕산하이메탈,77360
1064069,토박스코리아,215480
1492651,큐로셀,372320
1803927,에이유브랜즈,481070
1572489,한화플러스제2호기업인수목적,386580
766106,엣지파운드리,105550
1204056,하이브,352820
113562,롯데손해보험,400
226316,호전실업,111110
577380,신진에스엠,138070
1814233,미래에셋비전스팩4호,477380
1594764,신한제9호기업인수목적,405640
1072518,디피코,163430
1217014,트윔,290090
1381984,SKAI,357880
160375,진양폴리우레탄,10640
164788,현대모비스,12330
119672,두올,16740
330044,캠시스,50110
1583652,모니터랩,434480
1074862,메가스터디교육,215200
124504,포스코인터내셔널,47050
128032,삼일제약,520
145163,파미셀,5690
441243,형지엘리트,93240
1281541,에피바이오텍,446440
1467336,창대정밀,368030
1814589,디비금융스팩12호,477760
264255,바텍,43150
269922,인바디,41830
225706,JW생명과학,234080
557508,GKL,114090
1540453,에이직랜드,445090
373021,테라사이언스,73640
1866528,교보17호스팩,489210
129013,CJ씨푸드,11150
135795,신도리코,29530
161125,한온시스템,18880
596260,투비소프트,79970
138792,아시아나항공,20560
651901,에어부산,298690
490090,이지케어텍,99750
1854408,신한제15호스팩,487830
1620713,교보12호기업인수목적,421800
1207901,사이냅소프트,466410
1847550,하나34호스팩,484130
121039,명문제약,17180
458562,에이티세미콘,89530
159731,글로본,19660
1616808,키움제6호기업인수목적,413600
159193,한국전력공사,15760
105271,케이씨씨,2380
123523,창해에탄올,4650
124197,세아제강지주,3030
264945,나이스정보통신,36800
276834,KX하이텍,52900
307897,신한카드,32710
367844,자이에스앤디,317400
831428,옵투스제약,131030
1205851,HD현대일렉트릭,267260
1236897,제일약품,271980
1010642,지씨셀,144510
1217829,엔에프씨,265740
108065,에코바이브,15540
317210,성호전자,43260
971090,어스앤에어로스페이스,263540
153278,서연탑메탈,19770
1357765,큐라티스,348080
260408,팜스코,36580
405959,스타플렉스,115570
1621280,케이비제21호기업인수목적,424140
351427,와이즈넛,96250
415594,동국S&C,100130
362238,휴비스,79980
441447,케이씨티,89150
495086,픽셀플러스,87600
1003040,케이사인,192250
1807738,하나32호스팩,475240
1283974,삐아,451250
102432,계룡건설산업,13580
230036,드래곤플라이,30350
360036,백금T&A,46310
567897,에스비비테크,389500
610490,비디아이,148140
125150,SGC에너지,5090
371485,켐트로닉스,89010
1353848,이노벡스,279060
1013694,인카금융서비스,211050
1159853,휴온스,243070
1234507,매일유업,267980
1310773,엔시스,333620
1407158,모코엠시스,333050
386937,국민은행,60000
1179866,에스지헬스케어,398120
453929,메디포스트,78160
765462,씨에스베어링,297090
670340,씨에스윈드,112610
1624162,삼성기업인수목적6호,425290
239639,삼표시멘트,38500
372873,KTis,58860
532059,그린생명과학,114450
580199,메디톡스,86900
877059,삼성바이오로직스,207940
926522,테고사이언스,191420
1319899,SK바이오사이언스,302440
102618,계양전기,12200
297095,나라엠앤디,51490
141246,SGC E&C,16250
753643,주성코퍼레이션,109070
441128,아리온테크놀로지,58220
1672053,케이비제22호기업인수목적,436530
104537,국영지앤엠,6050
105855,엘에스일렉트릭,10120
143907,원일특강,12620
185046,SM C&C,48550
918222,엘앤케이바이오,156100
825959,하이비젼시스템,126700
144650,유신,54930
299464,초록뱀미디어,47820
602136,디와이피엔에프,104460
1116265,카티스,140430
120571,롯데칠성음료,5300
220969,오공,45060
236863,희림,37440
313649,현대바이오,48410
331016,에프앤가이드,64850
231363,LG유플러스,32640
487546,웰크론한텍,76080
303873,CJ CGV,79160
617314,타이거일렉,219130
1766167,케이비제26호기업인수목적,458320
450931,우양에이치씨,101970
291231,우전,52270
161383,한미반도체,42700
172680,동국산업,5160
829380,피제이메탈,128660
104388,국도화학,7690
550082,캔버스엔,210120
288343,삼영이엔씨,65570
111999,대원제약,3220
870481,에코캡,128540
1047169,지란지교시큐리티,208350
1078178,RFHIC,218410
1095722,심텍,222800
1288410,셀바이오휴먼텍,318160
1538528,에이에스텍,453860
1770203,조선내화,462520
481454,금호타이어,73240
1138595,뱅크웨어글로벌,199480
132202,선진뷰티사이언스,86710
1139035,티에스아이,277880
1544468,이엔셀,456070
367400,모티브링크,463480
113410,CJ대한통운,120
216762,한양이엔지,45100
131850,SK증권,1510
536523,로보스타,90360
660750,하나머티리얼즈,166090
1208751,아이에스티이,212710
159005,생고뱅코리아홀딩스,2000
1866926,KB제31호스팩,492220
1695498,이브이파킹서비스,419700
534701,세아메카닉스,396300
124540,대우건설,47040
1663055,한화플러스제3호기업인수목적,430460
412597,현대홈쇼핑,57050
1857991,디비금융제13호스팩,489730
861720,이즈미디어,181340
1316245,효성중공업,298040
1370863,그린리소스,402490
1574760,신한제8호기업인수목적,393360
528791,제일엠앤에스,412540
629212,딜리,131180
111810,대웅,3090
1259056,애닉,299910
259545,엠에스오토텍,123040
1208821,팡스카이,266350
159209,한전기술,52690
868705,윈스테크넷,136540
821607,알톤,123750
155124,평화홀딩스,10770
258801,카카오,35720
297989,오르비텍,46120
357360,한세엠케이,69640
338170,이닉스,452400
390055,종근당바이오,63160
427483,대웅제약,69620
397191,팬엔터테인먼트,68050
445054,하나마이크론,67310
155638,피에스텍,2230
1276901,엔피,291230
1302853,아이씨에이치,368600
1804476,유안타제16호스팩,474490
155319,POSCO홀딩스,5490
157681,롯데정밀화학,4000
939687,동일고무벨트,163560
540641,동양고속,84670
684802,에이플러스에셋,244920
872984,이마트,139480
1385050,넥스트바이오메디컬,389650
1588189,씨메스,475400
1090471,씨아이에스,222080
663669,폴라리스우노,114630
385336,홈캐스트,64240
217947,신세계건설,34300
672603,케이엔알시스템,199430
113191,코리안리,3690
103644,비츠로테크,42370
126487,F&F 홀딩스,7700
141389,KZ정밀,36560
219486,신세계I&C,35510
1568413,F&F,383220
1880801,KB발해인프라,415640
207375,대한뉴팜,54670
1765256,동국씨엠,460850
1519790,엠앤씨솔루션,484870
623184,오늘이엔엠,192410
1516766,아이비젼웍스,469750
527011,엘비루셈,376190
132725,SB성보,3080
878517,에스케이씨에스,224020
1276026,지놈앤컴퍼니,314130
1358463,현대무벡스,319400
1368354,네패스아크,330860
1270749,웨이비스,289930
132211,SUN&L,2820
1011526,엔켐,348370
164308,이마트에브리데이,10090
